"Ac-No","Name","sTime","Verify Mode","Machine","formattedDate"
202923,202923,"28/04/2024 8:08 AM",FP/PW/RF/FACE,1,"28/04/2024 08:08:00"
202447,202447,"28/04/2024 8:12 AM",FP/PW/RF/FACE,1,"28/04/2024 08:12:00"
206257,206257,"28/04/2024 8:13 AM",FP/PW/RF/FACE,1,"28/04/2024 08:13:00"
143329,143329,"28/04/2024 8:14 AM",FP/PW/RF/FACE,1,"28/04/2024 08:14:00"
166104,166104,"28/04/2024 8:16 AM",FP/PW/RF/FACE,1,"28/04/2024 08:16:00"
206657,206657,"28/04/2024 8:22 AM",FP/PW/RF/FACE,1,"28/04/2024 08:22:00"
202922,202922,"28/04/2024 8:26 AM",FP/PW/RF/FACE,1,"28/04/2024 08:26:00"
10033,10033,"28/04/2024 8:30 AM",FP/PW/RF/FACE,1,"28/04/2024 08:30:00"
144083,144083,"28/04/2024 8:30 AM",FP/PW/RF/FACE,1,"28/04/2024 08:30:00"
198032,198032,"28/04/2024 8:31 AM",FP/PW/RF/FACE,1,"28/04/2024 08:31:00"
147448,147448,"28/04/2024 8:33 AM",FP/PW/RF/FACE,1,"28/04/2024 08:33:00"
100194,100194,"28/04/2024 8:38 AM",FP/PW/RF/FACE,1,"28/04/2024 08:38:00"
10196,10196,"28/04/2024 8:38 AM",FP/PW/RF/FACE,1,"28/04/2024 08:38:00"
159865,159865,"28/04/2024 8:39 AM",FP/PW/RF/FACE,1,"28/04/2024 08:39:00"
100201,100201,"28/04/2024 8:39 AM",FP/PW/RF/FACE,1,"28/04/2024 08:39:00"
114483,114483,"28/04/2024 8:41 AM",FP/PW/RF/FACE,1,"28/04/2024 08:41:00"
100214,100214,"28/04/2024 8:41 AM",FP/PW/RF/FACE,1,"28/04/2024 08:41:00"
10008,10008,"28/04/2024 8:45 AM",FP/PW/RF/FACE,1,"28/04/2024 08:45:00"
10060,10060,"28/04/2024 8:45 AM",FP/PW/RF/FACE,1,"28/04/2024 08:45:00"
10009,10009,"28/04/2024 8:45 AM",FP/PW/RF/FACE,1,"28/04/2024 08:45:00"
162890,162890,"28/04/2024 8:47 AM",FP/PW/RF/FACE,1,"28/04/2024 08:47:00"
10147,10147,"28/04/2024 8:48 AM",FP/PW/RF/FACE,1,"28/04/2024 08:48:00"
100224,100224,"28/04/2024 8:48 AM",FP/PW/RF/FACE,1,"28/04/2024 08:48:00"
100216,100216,"28/04/2024 8:48 AM",FP/PW/RF/FACE,1,"28/04/2024 08:48:00"
140806,140806,"28/04/2024 8:48 AM",FP/PW/RF/FACE,1,"28/04/2024 08:48:00"
100226,100226,"28/04/2024 8:48 AM",FP/PW/RF/FACE,1,"28/04/2024 08:48:00"
190327,190327,"28/04/2024 8:50 AM",FP/PW/RF/FACE,1,"28/04/2024 08:50:00"
203478,203478,"28/04/2024 8:50 AM",FP/PW/RF/FACE,1,"28/04/2024 08:50:00"
10041,10041,"28/04/2024 8:53 AM",FP/PW/RF/FACE,1,"28/04/2024 08:53:00"
100225,100225,"28/04/2024 8:53 AM",FP/PW/RF/FACE,1,"28/04/2024 08:53:00"
103270,103270,"28/04/2024 8:55 AM",FP/PW/RF/FACE,1,"28/04/2024 08:55:00"
150083,150083,"28/04/2024 8:59 AM",FP/PW/RF/FACE,1,"28/04/2024 08:59:00"
100213,100213,"28/04/2024 8:59 AM",FP/PW/RF/FACE,1,"28/04/2024 08:59:00"
191453,191453,"28/04/2024 9:02 AM",FP/PW/RF/FACE,1,"28/04/2024 09:02:00"
100215,100215,"28/04/2024 9:16 AM",FP/PW/RF/FACE,1,"28/04/2024 09:16:00"
145906,145906,"28/04/2024 10:46 AM",FP/PW/RF/FACE,1,"28/04/2024 10:46:00"
100209,100209,"28/04/2024 1:44 PM",FP/PW/RF/FACE,1,"28/04/2024 13:44:00"
156956,156956,"28/04/2024 3:18 PM",FP/PW/RF/FACE,1,"28/04/2024 15:18:00"
188852,188852,"28/04/2024 4:27 PM",FP/PW/RF/FACE,1,"28/04/2024 16:27:00"
158382,158382,"28/04/2024 6:58 PM",FP/PW/RF/FACE,1,"28/04/2024 18:58:00"
10160,10160,"29/04/2024 7:26 AM",FP/PW/RF/FACE,1,"29/04/2024 07:26:00"
10190,10190,"29/04/2024 7:33 AM",FP/PW/RF/FACE,1,"29/04/2024 07:33:00"
100211,100211,"29/04/2024 7:34 AM",FP/PW/RF/FACE,1,"29/04/2024 07:34:00"
100223,100223,"29/04/2024 7:34 AM",FP/PW/RF/FACE,1,"29/04/2024 07:34:00"
100199,100199,"29/04/2024 7:38 AM",FP/PW/RF/FACE,1,"29/04/2024 07:38:00"
10187,10187,"29/04/2024 7:40 AM",FP/PW/RF/FACE,1,"29/04/2024 07:40:00"
202924,202924,"29/04/2024 7:40 AM",FP/PW/RF/FACE,1,"29/04/2024 07:40:00"
185266,185266,"29/04/2024 7:42 AM",FP/PW/RF/FACE,1,"29/04/2024 07:42:00"
187418,187418,"29/04/2024 7:46 AM",FP/PW/RF/FACE,1,"29/04/2024 07:46:00"
198873,198873,"29/04/2024 7:47 AM",FP/PW/RF/FACE,1,"29/04/2024 07:47:00"
202921,202921,"29/04/2024 7:48 AM",FP/PW/RF/FACE,1,"29/04/2024 07:48:00"
206549,206549,"29/04/2024 7:50 AM",FP/PW/RF/FACE,1,"29/04/2024 07:50:00"
202922,202922,"29/04/2024 7:51 AM",FP/PW/RF/FACE,1,"29/04/2024 07:51:00"
206598,206598,"29/04/2024 7:52 AM",FP/PW/RF/FACE,1,"29/04/2024 07:52:00"
188852,188852,"29/04/2024 7:53 AM",FP/PW/RF/FACE,1,"29/04/2024 07:53:00"
205883,205883,"29/04/2024 7:53 AM",FP/PW/RF/FACE,1,"29/04/2024 07:53:00"
202918,202918,"29/04/2024 7:55 AM",FP/PW/RF/FACE,1,"29/04/2024 07:55:00"
202910,202910,"29/04/2024 7:55 AM",FP/PW/RF/FACE,1,"29/04/2024 07:55:00"
206550,206550,"29/04/2024 7:56 AM",FP/PW/RF/FACE,1,"29/04/2024 07:56:00"
205087,205087,"29/04/2024 7:56 AM",FP/PW/RF/FACE,1,"29/04/2024 07:56:00"
205086,205086,"29/04/2024 7:57 AM",FP/PW/RF/FACE,1,"29/04/2024 07:57:00"
202917,202917,"29/04/2024 7:59 AM",FP/PW/RF/FACE,1,"29/04/2024 07:59:00"
202913,202913,"29/04/2024 8:00 AM",FP/PW/RF/FACE,1,"29/04/2024 08:00:00"
144083,144083,"29/04/2024 8:01 AM",FP/PW/RF/FACE,1,"29/04/2024 08:01:00"
199723,199723,"29/04/2024 8:03 AM",FP/PW/RF/FACE,1,"29/04/2024 08:03:00"
202923,202923,"29/04/2024 8:06 AM",FP/PW/RF/FACE,1,"29/04/2024 08:06:00"
205085,205085,"29/04/2024 8:06 AM",FP/PW/RF/FACE,1,"29/04/2024 08:06:00"
140760,140760,"29/04/2024 8:07 AM",FP/PW/RF/FACE,1,"29/04/2024 08:07:00"
206640,206640,"29/04/2024 8:09 AM",FP/PW/RF/FACE,1,"29/04/2024 08:09:00"
125679,125679,"29/04/2024 8:17 AM",FP/PW/RF/FACE,1,"29/04/2024 08:17:00"
206657,206657,"29/04/2024 8:19 AM",FP/PW/RF/FACE,1,"29/04/2024 08:19:00"
100194,100194,"29/04/2024 8:21 AM",FP/PW/RF/FACE,1,"29/04/2024 08:21:00"
147448,147448,"29/04/2024 8:25 AM",FP/PW/RF/FACE,1,"29/04/2024 08:25:00"
166104,166104,"29/04/2024 8:25 AM",FP/PW/RF/FACE,1,"29/04/2024 08:25:00"
100214,100214,"29/04/2024 8:30 AM",FP/PW/RF/FACE,1,"29/04/2024 08:30:00"
114483,114483,"29/04/2024 8:33 AM",FP/PW/RF/FACE,1,"29/04/2024 08:33:00"
145906,145906,"29/04/2024 8:33 AM",FP/PW/RF/FACE,1,"29/04/2024 08:33:00"
10196,10196,"29/04/2024 8:36 AM",FP/PW/RF/FACE,1,"29/04/2024 08:36:00"
100213,100213,"29/04/2024 8:36 AM",FP/PW/RF/FACE,1,"29/04/2024 08:36:00"
203478,203478,"29/04/2024 8:36 AM",FP/PW/RF/FACE,1,"29/04/2024 08:36:00"
10008,10008,"29/04/2024 8:38 AM",FP/PW/RF/FACE,1,"29/04/2024 08:38:00"
10147,10147,"29/04/2024 8:40 AM",FP/PW/RF/FACE,1,"29/04/2024 08:40:00"
140806,140806,"29/04/2024 8:40 AM",FP/PW/RF/FACE,1,"29/04/2024 08:40:00"
10009,10009,"29/04/2024 8:40 AM",FP/PW/RF/FACE,1,"29/04/2024 08:40:00"
100201,100201,"29/04/2024 8:40 AM",FP/PW/RF/FACE,1,"29/04/2024 08:40:00"
100215,100215,"29/04/2024 8:40 AM",FP/PW/RF/FACE,1,"29/04/2024 08:40:00"
10130,10130,"29/04/2024 8:42 AM",FP/PW/RF/FACE,1,"29/04/2024 08:42:00"
10041,10041,"29/04/2024 8:42 AM",FP/PW/RF/FACE,1,"29/04/2024 08:42:00"
162890,162890,"29/04/2024 8:42 AM",FP/PW/RF/FACE,1,"29/04/2024 08:42:00"
10060,10060,"29/04/2024 8:43 AM",FP/PW/RF/FACE,1,"29/04/2024 08:43:00"
100226,100226,"29/04/2024 8:46 AM",FP/PW/RF/FACE,1,"29/04/2024 08:46:00"
100225,100225,"29/04/2024 8:48 AM",FP/PW/RF/FACE,1,"29/04/2024 08:48:00"
100216,100216,"29/04/2024 8:48 AM",FP/PW/RF/FACE,1,"29/04/2024 08:48:00"
100224,100224,"29/04/2024 8:48 AM",FP/PW/RF/FACE,1,"29/04/2024 08:48:00"
190327,190327,"29/04/2024 8:49 AM",FP/PW/RF/FACE,1,"29/04/2024 08:49:00"
150083,150083,"29/04/2024 8:56 AM",FP/PW/RF/FACE,1,"29/04/2024 08:56:00"
191453,191453,"29/04/2024 8:58 AM",FP/PW/RF/FACE,1,"29/04/2024 08:58:00"
103270,103270,"29/04/2024 8:59 AM",FP/PW/RF/FACE,1,"29/04/2024 08:59:00"
10034,10034,"29/04/2024 9:05 AM",FP/PW/RF/FACE,1,"29/04/2024 09:05:00"
10033,10033,"29/04/2024 9:05 AM",FP/PW/RF/FACE,1,"29/04/2024 09:05:00"
100208,100208,"29/04/2024 9:09 AM",FP/PW/RF/FACE,1,"29/04/2024 09:09:00"
100209,100209,"29/04/2024 9:09 AM",FP/PW/RF/FACE,1,"29/04/2024 09:09:00"
159865,159865,"29/04/2024 9:21 AM",FP/PW/RF/FACE,1,"29/04/2024 09:21:00"
158382,158382,"29/04/2024 10:06 AM",FP/PW/RF/FACE,1,"29/04/2024 10:06:00"
143329,143329,"29/04/2024 10:56 AM",FP/PW/RF/FACE,1,"29/04/2024 10:56:00"
206257,206257,"29/04/2024 12:18 PM",FP/PW/RF/FACE,1,"29/04/2024 12:18:00"
100222,100222,"29/04/2024 8:57 PM",FP/PW/RF/FACE,1,"29/04/2024 20:57:00"
100223,100223,"30/04/2024 7:41 AM",FP/PW/RF/FACE,1,"30/04/2024 07:41:00"
10187,10187,"30/04/2024 7:47 AM",FP/PW/RF/FACE,1,"30/04/2024 07:47:00"
202924,202924,"30/04/2024 7:49 AM",FP/PW/RF/FACE,1,"30/04/2024 07:49:00"
185266,185266,"30/04/2024 7:50 AM",FP/PW/RF/FACE,1,"30/04/2024 07:50:00"
10160,10160,"30/04/2024 7:57 AM",FP/PW/RF/FACE,1,"30/04/2024 07:57:00"
205087,205087,"30/04/2024 8:00 AM",FP/PW/RF/FACE,1,"30/04/2024 08:00:00"
202921,202921,"30/04/2024 8:02 AM",FP/PW/RF/FACE,1,"30/04/2024 08:02:00"
206550,206550,"30/04/2024 8:02 AM",FP/PW/RF/FACE,1,"30/04/2024 08:02:00"
206549,206549,"30/04/2024 8:03 AM",FP/PW/RF/FACE,1,"30/04/2024 08:03:00"
187418,187418,"30/04/2024 8:04 AM",FP/PW/RF/FACE,1,"30/04/2024 08:04:00"
205883,205883,"30/04/2024 8:05 AM",FP/PW/RF/FACE,1,"30/04/2024 08:05:00"
202923,202923,"30/04/2024 8:06 AM",FP/PW/RF/FACE,1,"30/04/2024 08:06:00"
206257,206257,"30/04/2024 8:06 AM",FP/PW/RF/FACE,1,"30/04/2024 08:06:00"
206598,206598,"30/04/2024 8:07 AM",FP/PW/RF/FACE,1,"30/04/2024 08:07:00"
202913,202913,"30/04/2024 8:07 AM",FP/PW/RF/FACE,1,"30/04/2024 08:07:00"
202918,202918,"30/04/2024 8:08 AM",FP/PW/RF/FACE,1,"30/04/2024 08:08:00"
206640,206640,"30/04/2024 8:08 AM",FP/PW/RF/FACE,1,"30/04/2024 08:08:00"
205086,205086,"30/04/2024 8:11 AM",FP/PW/RF/FACE,1,"30/04/2024 08:11:00"
199723,199723,"30/04/2024 8:12 AM",FP/PW/RF/FACE,1,"30/04/2024 08:12:00"
205085,205085,"30/04/2024 8:14 AM",FP/PW/RF/FACE,1,"30/04/2024 08:14:00"
202917,202917,"30/04/2024 8:15 AM",FP/PW/RF/FACE,1,"30/04/2024 08:15:00"
202922,202922,"30/04/2024 8:15 AM",FP/PW/RF/FACE,1,"30/04/2024 08:15:00"
198032,198032,"30/04/2024 8:18 AM",FP/PW/RF/FACE,1,"30/04/2024 08:18:00"
158382,158382,"30/04/2024 8:21 AM",FP/PW/RF/FACE,1,"30/04/2024 08:21:00"
188852,188852,"30/04/2024 8:22 AM",FP/PW/RF/FACE,1,"30/04/2024 08:22:00"
206657,206657,"30/04/2024 8:25 AM",FP/PW/RF/FACE,1,"30/04/2024 08:25:00"
166104,166104,"30/04/2024 8:27 AM",FP/PW/RF/FACE,1,"30/04/2024 08:27:00"
114483,114483,"30/04/2024 8:44 AM",FP/PW/RF/FACE,1,"30/04/2024 08:44:00"
190327,190327,"30/04/2024 8:45 AM",FP/PW/RF/FACE,1,"30/04/2024 08:45:00"
100208,100208,"30/04/2024 8:47 AM",FP/PW/RF/FACE,1,"30/04/2024 08:47:00"
147448,147448,"30/04/2024 8:48 AM",FP/PW/RF/FACE,1,"30/04/2024 08:48:00"
100214,100214,"30/04/2024 8:50 AM",FP/PW/RF/FACE,1,"30/04/2024 08:50:00"
100201,100201,"30/04/2024 8:50 AM",FP/PW/RF/FACE,1,"30/04/2024 08:50:00"
10196,10196,"30/04/2024 8:51 AM",FP/PW/RF/FACE,1,"30/04/2024 08:51:00"
203478,203478,"30/04/2024 8:51 AM",FP/PW/RF/FACE,1,"30/04/2024 08:51:00"
145906,145906,"30/04/2024 8:52 AM",FP/PW/RF/FACE,1,"30/04/2024 08:52:00"
140806,140806,"30/04/2024 8:52 AM",FP/PW/RF/FACE,1,"30/04/2024 08:52:00"
10009,10009,"30/04/2024 8:53 AM",FP/PW/RF/FACE,1,"30/04/2024 08:53:00"
10147,10147,"30/04/2024 8:55 AM",FP/PW/RF/FACE,1,"30/04/2024 08:55:00"
100194,100194,"30/04/2024 8:55 AM",FP/PW/RF/FACE,1,"30/04/2024 08:55:00"
10190,10190,"30/04/2024 8:55 AM",FP/PW/RF/FACE,1,"30/04/2024 08:55:00"
198873,198873,"30/04/2024 8:57 AM",FP/PW/RF/FACE,1,"30/04/2024 08:57:00"
140760,140760,"30/04/2024 8:57 AM",FP/PW/RF/FACE,1,"30/04/2024 08:57:00"
100226,100226,"30/04/2024 8:57 AM",FP/PW/RF/FACE,1,"30/04/2024 08:57:00"
10033,10033,"30/04/2024 8:57 AM",FP/PW/RF/FACE,1,"30/04/2024 08:57:00"
100224,100224,"30/04/2024 8:57 AM",FP/PW/RF/FACE,1,"30/04/2024 08:57:00"
100216,100216,"30/04/2024 8:57 AM",FP/PW/RF/FACE,1,"30/04/2024 08:57:00"
10060,10060,"30/04/2024 8:58 AM",FP/PW/RF/FACE,1,"30/04/2024 08:58:00"
100225,100225,"30/04/2024 8:59 AM",FP/PW/RF/FACE,1,"30/04/2024 08:59:00"
10041,10041,"30/04/2024 9:00 AM",FP/PW/RF/FACE,1,"30/04/2024 09:00:00"
150083,150083,"30/04/2024 9:01 AM",FP/PW/RF/FACE,1,"30/04/2024 09:01:00"
100209,100209,"30/04/2024 9:02 AM",FP/PW/RF/FACE,1,"30/04/2024 09:02:00"
10008,10008,"30/04/2024 9:02 AM",FP/PW/RF/FACE,1,"30/04/2024 09:02:00"
191453,191453,"30/04/2024 9:07 AM",FP/PW/RF/FACE,1,"30/04/2024 09:07:00"
103270,103270,"30/04/2024 9:09 AM",FP/PW/RF/FACE,1,"30/04/2024 09:09:00"
159865,159865,"30/04/2024 9:14 AM",FP/PW/RF/FACE,1,"30/04/2024 09:14:00"
100213,100213,"30/04/2024 9:23 AM",FP/PW/RF/FACE,1,"30/04/2024 09:23:00"
143329,143329,"30/04/2024 9:32 AM",FP/PW/RF/FACE,1,"30/04/2024 09:32:00"
144083,144083,"30/04/2024 9:34 AM",FP/PW/RF/FACE,1,"30/04/2024 09:34:00"
10130,10130,"30/04/2024 9:49 AM",FP/PW/RF/FACE,1,"30/04/2024 09:49:00"
202910,202910,"30/04/2024 9:57 AM",FP/PW/RF/FACE,1,"30/04/2024 09:57:00"
202447,202447,"30/04/2024 10:43 AM",FP/PW/RF/FACE,1,"30/04/2024 10:43:00"
100199,100199,"30/04/2024 10:46 AM",FP/PW/RF/FACE,1,"30/04/2024 10:46:00"
100215,100215,"30/04/2024 2:43 PM",FP/PW/RF/FACE,1,"30/04/2024 14:43:00"
100222,100222,"30/04/2024 3:37 PM",FP/PW/RF/FACE,1,"30/04/2024 15:37:00"
162890,162890,"30/04/2024 6:15 PM",FP/PW/RF/FACE,1,"30/04/2024 18:15:00"
125679,125679,"30/04/2024 7:30 PM",FP/PW/RF/FACE,1,"30/04/2024 19:30:00"
100223,100223,"02/05/2024 7:43 AM",FP/PW/RF/FACE,1,"02/05/2024 07:43:00"
100211,100211,"02/05/2024 7:43 AM",FP/PW/RF/FACE,1,"02/05/2024 07:43:00"
10190,10190,"02/05/2024 7:47 AM",FP/PW/RF/FACE,1,"02/05/2024 07:47:00"
202924,202924,"02/05/2024 7:47 AM",FP/PW/RF/FACE,1,"02/05/2024 07:47:00"
100199,100199,"02/05/2024 7:49 AM",FP/PW/RF/FACE,1,"02/05/2024 07:49:00"
10160,10160,"02/05/2024 7:50 AM",FP/PW/RF/FACE,1,"02/05/2024 07:50:00"
10187,10187,"02/05/2024 7:52 AM",FP/PW/RF/FACE,1,"02/05/2024 07:52:00"
206640,206640,"02/05/2024 7:53 AM",FP/PW/RF/FACE,1,"02/05/2024 07:53:00"
100208,100208,"02/05/2024 7:56 AM",FP/PW/RF/FACE,1,"02/05/2024 07:56:00"
125679,125679,"02/05/2024 7:56 AM",FP/PW/RF/FACE,1,"02/05/2024 07:56:00"
185266,185266,"02/05/2024 7:58 AM",FP/PW/RF/FACE,1,"02/05/2024 07:58:00"
202918,202918,"02/05/2024 8:00 AM",FP/PW/RF/FACE,1,"02/05/2024 08:00:00"
205883,205883,"02/05/2024 8:02 AM",FP/PW/RF/FACE,1,"02/05/2024 08:02:00"
199723,199723,"02/05/2024 8:03 AM",FP/PW/RF/FACE,1,"02/05/2024 08:03:00"
206598,206598,"02/05/2024 8:05 AM",FP/PW/RF/FACE,1,"02/05/2024 08:05:00"
202917,202917,"02/05/2024 8:05 AM",FP/PW/RF/FACE,1,"02/05/2024 08:05:00"
202910,202910,"02/05/2024 8:05 AM",FP/PW/RF/FACE,1,"02/05/2024 08:05:00"
206550,206550,"02/05/2024 8:05 AM",FP/PW/RF/FACE,1,"02/05/2024 08:05:00"
206549,206549,"02/05/2024 8:09 AM",FP/PW/RF/FACE,1,"02/05/2024 08:09:00"
202921,202921,"02/05/2024 8:11 AM",FP/PW/RF/FACE,1,"02/05/2024 08:11:00"
166104,166104,"02/05/2024 8:13 AM",FP/PW/RF/FACE,1,"02/05/2024 08:13:00"
202913,202913,"02/05/2024 8:15 AM",FP/PW/RF/FACE,1,"02/05/2024 08:15:00"
205085,205085,"02/05/2024 8:17 AM",FP/PW/RF/FACE,1,"02/05/2024 08:17:00"
202922,202922,"02/05/2024 8:18 AM",FP/PW/RF/FACE,1,"02/05/2024 08:18:00"
198873,198873,"02/05/2024 8:21 AM",FP/PW/RF/FACE,1,"02/05/2024 08:21:00"
144083,144083,"02/05/2024 8:22 AM",FP/PW/RF/FACE,1,"02/05/2024 08:22:00"
206657,206657,"02/05/2024 8:29 AM",FP/PW/RF/FACE,1,"02/05/2024 08:29:00"
202447,202447,"02/05/2024 8:29 AM",FP/PW/RF/FACE,1,"02/05/2024 08:29:00"
198032,198032,"02/05/2024 8:32 AM",FP/PW/RF/FACE,1,"02/05/2024 08:32:00"
147448,147448,"02/05/2024 8:37 AM",FP/PW/RF/FACE,1,"02/05/2024 08:37:00"
143329,143329,"02/05/2024 8:39 AM",FP/PW/RF/FACE,1,"02/05/2024 08:39:00"
100201,100201,"02/05/2024 8:42 AM",FP/PW/RF/FACE,1,"02/05/2024 08:42:00"
206257,206257,"02/05/2024 8:45 AM",FP/PW/RF/FACE,1,"02/05/2024 08:45:00"
162890,162890,"02/05/2024 8:47 AM",FP/PW/RF/FACE,1,"02/05/2024 08:47:00"
10008,10008,"02/05/2024 8:48 AM",FP/PW/RF/FACE,1,"02/05/2024 08:48:00"
114483,114483,"02/05/2024 8:48 AM",FP/PW/RF/FACE,1,"02/05/2024 08:48:00"
140806,140806,"02/05/2024 8:49 AM",FP/PW/RF/FACE,1,"02/05/2024 08:49:00"
100225,100225,"02/05/2024 8:50 AM",FP/PW/RF/FACE,1,"02/05/2024 08:50:00"
10041,10041,"02/05/2024 8:51 AM",FP/PW/RF/FACE,1,"02/05/2024 08:51:00"
140760,140760,"02/05/2024 8:51 AM",FP/PW/RF/FACE,1,"02/05/2024 08:51:00"
10196,10196,"02/05/2024 8:53 AM",FP/PW/RF/FACE,1,"02/05/2024 08:53:00"
10060,10060,"02/05/2024 8:53 AM",FP/PW/RF/FACE,1,"02/05/2024 08:53:00"
100194,100194,"02/05/2024 8:54 AM",FP/PW/RF/FACE,1,"02/05/2024 08:54:00"
10009,10009,"02/05/2024 8:54 AM",FP/PW/RF/FACE,1,"02/05/2024 08:54:00"
190327,190327,"02/05/2024 8:57 AM",FP/PW/RF/FACE,1,"02/05/2024 08:57:00"
203478,203478,"02/05/2024 8:57 AM",FP/PW/RF/FACE,1,"02/05/2024 08:57:00"
10130,10130,"02/05/2024 8:57 AM",FP/PW/RF/FACE,1,"02/05/2024 08:57:00"
187418,187418,"02/05/2024 8:57 AM",FP/PW/RF/FACE,1,"02/05/2024 08:57:00"
100226,100226,"02/05/2024 8:59 AM",FP/PW/RF/FACE,1,"02/05/2024 08:59:00"
100216,100216,"02/05/2024 8:59 AM",FP/PW/RF/FACE,1,"02/05/2024 08:59:00"
100224,100224,"02/05/2024 8:59 AM",FP/PW/RF/FACE,1,"02/05/2024 08:59:00"
10033,10033,"02/05/2024 8:59 AM",FP/PW/RF/FACE,1,"02/05/2024 08:59:00"
191453,191453,"02/05/2024 9:02 AM",FP/PW/RF/FACE,1,"02/05/2024 09:02:00"
145906,145906,"02/05/2024 9:03 AM",FP/PW/RF/FACE,1,"02/05/2024 09:03:00"
103270,103270,"02/05/2024 9:03 AM",FP/PW/RF/FACE,1,"02/05/2024 09:03:00"
100209,100209,"02/05/2024 9:11 AM",FP/PW/RF/FACE,1,"02/05/2024 09:11:00"
100214,100214,"02/05/2024 9:14 AM",FP/PW/RF/FACE,1,"02/05/2024 09:14:00"
158382,158382,"02/05/2024 9:20 AM",FP/PW/RF/FACE,1,"02/05/2024 09:20:00"
150083,150083,"02/05/2024 9:39 AM",FP/PW/RF/FACE,1,"02/05/2024 09:39:00"
100213,100213,"02/05/2024 9:40 AM",FP/PW/RF/FACE,1,"02/05/2024 09:40:00"
10034,10034,"02/05/2024 10:29 AM",FP/PW/RF/FACE,1,"02/05/2024 10:29:00"
100215,100215,"02/05/2024 10:30 AM",FP/PW/RF/FACE,1,"02/05/2024 10:30:00"
10190,10190,"03/05/2024 9:31 AM",FP/PW/RF/FACE,1,"03/05/2024 09:31:00"
10190,10190,"04/05/2024 7:31 AM",FP/PW/RF/FACE,1,"04/05/2024 07:31:00"
100211,100211,"04/05/2024 7:31 AM",FP/PW/RF/FACE,1,"04/05/2024 07:31:00"
100223,100223,"04/05/2024 7:31 AM",FP/PW/RF/FACE,1,"04/05/2024 07:31:00"
10160,10160,"04/05/2024 7:33 AM",FP/PW/RF/FACE,1,"04/05/2024 07:33:00"
100199,100199,"04/05/2024 7:41 AM",FP/PW/RF/FACE,1,"04/05/2024 07:41:00"
185266,185266,"04/05/2024 7:44 AM",FP/PW/RF/FACE,1,"04/05/2024 07:44:00"
100208,100208,"04/05/2024 7:45 AM",FP/PW/RF/FACE,1,"04/05/2024 07:45:00"
10187,10187,"04/05/2024 7:47 AM",FP/PW/RF/FACE,1,"04/05/2024 07:47:00"
199723,199723,"04/05/2024 7:48 AM",FP/PW/RF/FACE,1,"04/05/2024 07:48:00"
202924,202924,"04/05/2024 7:48 AM",FP/PW/RF/FACE,1,"04/05/2024 07:48:00"
166104,166104,"04/05/2024 7:49 AM",FP/PW/RF/FACE,1,"04/05/2024 07:49:00"
205086,205086,"04/05/2024 7:51 AM",FP/PW/RF/FACE,1,"04/05/2024 07:51:00"
202917,202917,"04/05/2024 7:53 AM",FP/PW/RF/FACE,1,"04/05/2024 07:53:00"
206640,206640,"04/05/2024 7:54 AM",FP/PW/RF/FACE,1,"04/05/2024 07:54:00"
205087,205087,"04/05/2024 7:54 AM",FP/PW/RF/FACE,1,"04/05/2024 07:54:00"
206550,206550,"04/05/2024 7:56 AM",FP/PW/RF/FACE,1,"04/05/2024 07:56:00"
206598,206598,"04/05/2024 7:56 AM",FP/PW/RF/FACE,1,"04/05/2024 07:56:00"
202921,202921,"04/05/2024 7:57 AM",FP/PW/RF/FACE,1,"04/05/2024 07:57:00"
187418,187418,"04/05/2024 7:58 AM",FP/PW/RF/FACE,1,"04/05/2024 07:58:00"
198032,198032,"04/05/2024 7:58 AM",FP/PW/RF/FACE,1,"04/05/2024 07:58:00"
202922,202922,"04/05/2024 7:58 AM",FP/PW/RF/FACE,1,"04/05/2024 07:58:00"
206549,206549,"04/05/2024 7:58 AM",FP/PW/RF/FACE,1,"04/05/2024 07:58:00"
125679,125679,"04/05/2024 7:59 AM",FP/PW/RF/FACE,1,"04/05/2024 07:59:00"
205883,205883,"04/05/2024 7:59 AM",FP/PW/RF/FACE,1,"04/05/2024 07:59:00"
145906,145906,"04/05/2024 8:00 AM",FP/PW/RF/FACE,1,"04/05/2024 08:00:00"
202910,202910,"04/05/2024 8:01 AM",FP/PW/RF/FACE,1,"04/05/2024 08:01:00"
202913,202913,"04/05/2024 8:02 AM",FP/PW/RF/FACE,1,"04/05/2024 08:02:00"
147448,147448,"04/05/2024 8:08 AM",FP/PW/RF/FACE,1,"04/05/2024 08:08:00"
205085,205085,"04/05/2024 8:10 AM",FP/PW/RF/FACE,1,"04/05/2024 08:10:00"
202447,202447,"04/05/2024 8:15 AM",FP/PW/RF/FACE,1,"04/05/2024 08:15:00"
206657,206657,"04/05/2024 8:21 AM",FP/PW/RF/FACE,1,"04/05/2024 08:21:00"
156956,156956,"04/05/2024 8:24 AM",FP/PW/RF/FACE,1,"04/05/2024 08:24:00"
206257,206257,"04/05/2024 8:25 AM",FP/PW/RF/FACE,1,"04/05/2024 08:25:00"
100201,100201,"04/05/2024 8:29 AM",FP/PW/RF/FACE,1,"04/05/2024 08:29:00"
190327,190327,"04/05/2024 8:33 AM",FP/PW/RF/FACE,1,"04/05/2024 08:33:00"
144083,144083,"04/05/2024 8:34 AM",FP/PW/RF/FACE,1,"04/05/2024 08:34:00"
